id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,house_age,yr_after_renovation,price
269000615,2014-05-16,3,2.0,2220,6641,1.0,0,2,4,7,1220,1000,1947,0,98199,47.6426,-122.388,1800,5900,67,0,875000
2174503441,2014-07-03,3,1.5,1380,4500,1.0,0,0,5,7,1380,0,1960,0,98040,47.5866,-122.25,1590,9000,54,0,650000
4025300371,2015-04-08,3,1.0,1660,8839,1.0,0,0,4,7,1660,0,1947,0,98155,47.7485,-122.3,1230,9236,68,0,392500
3101500090,2014-10-17,4,1.0,2320,4000,1.5,0,0,3,6,1310,1010,1921,0,98144,47.573,-122.312,1750,4000,93,0,400000
3447000090,2015-04-28,3,2.25,2800,17300,1.0,0,0,4,8,1420,1380,1971,0,98006,47.5716,-122.128,2140,12650,44,0,653000
917000300,2014-05-20,4,1.0,1210,3760,1.5,0,0,3,6,1210,0,1900,0,98103,47.6872,-122.344,1540,3800,114,0,452000
9510400100,2014-05-06,4,2.5,2331,3826,2.0,0,0,3,8,2331,0,2007,0,98058,47.4444,-122.182,2441,3826,7,0,345000
4058801225,2014-12-02,4,1.75,1820,6930,1.0,0,2,4,7,1320,500,1952,0,98178,47.5053,-122.242,1820,6825,62,0,350000
3578600201,2014-07-31,4,2.5,2860,5576,2.0,0,0,3,8,2860,0,2004,0,98028,47.745,-122.224,2290,10667,10,0,650000
5282200015,2015-01-26,5,3.0,2750,3800,1.5,0,0,5,7,1750,1000,1926,0,98115,47.6845,-122.313,1900,3800,89,0,840000
4219400555,2014-11-24,3,2.5,2280,5000,2.0,0,3,4,9,2280,0,1926,0,98105,47.6574,-122.278,2200,5000,88,0,1330000
104550540,2015-01-20,4,2.0,1610,6650,1.0,0,0,3,7,1610,0,1989,0,98023,47.3085,-122.358,1960,6650,26,0,259950
3317500100,2015-02-20,5,3.5,3760,10207,2.0,0,0,3,10,3150,610,1969,0,98040,47.5605,-122.225,3550,12118,46,0,998000
2436200395,2014-06-10,3,3.0,2940,4622,2.0,0,0,4,9,2230,710,1988,0,98105,47.6641,-122.293,1580,4000,26,0,1070000
1118001560,2014-07-10,4,3.0,4460,6833,2.0,0,0,3,10,3140,1320,1955,2007,98112,47.6342,-122.289,3130,7450,59,7,1910000
8728100775,2015-03-09,3,1.5,1110,1150,2.0,0,0,3,8,940,170,2007,0,98144,47.5929,-122.306,1380,1751,8,0,190500
2223069112,2014-11-12,3,2.25,2560,117176,1.0,0,0,4,9,1280,1280,1977,0,98027,47.4655,-122.033,2760,57063,37,0,465000
7278100665,2015-02-04,3,1.0,1060,7419,1.0,0,2,4,6,1060,0,1906,0,98177,47.7712,-122.392,2190,5953,109,0,370000
822059038,2014-07-31,6,4.5,2810,11214,1.0,0,0,3,8,2010,800,1958,0,98031,47.4045,-122.197,1940,8349,56,0,290000
7977201065,2015-03-05,3,1.75,1380,4590,1.0,0,0,2,7,930,450,1950,0,98115,47.6841,-122.293,1320,4692,65,0,740000
5255000110,2014-10-07,3,1.75,2560,8400,1.0,0,0,3,7,1970,590,1959,0,98011,47.7668,-122.197,1970,8400,55,0,460000
9407001790,2014-08-26,3,1.0,1010,10800,1.0,0,0,4,7,1010,0,1972,0,98045,47.4483,-121.773,1370,9500,42,0,290000
1120069059,2014-09-18,3,1.5,1790,229125,2.0,0,3,3,7,1790,0,1987,0,98022,47.2309,-122.009,1970,216928,27,0,475000
2048000330,2014-09-26,3,2.5,1600,2231,2.0,0,0,3,7,1600,0,2003,0,98001,47.3314,-122.29,1600,2962,11,0,214000
8820903080,2015-05-08,2,1.0,910,5759,1.0,0,0,3,6,910,0,1951,0,98125,47.7153,-122.284,1520,7518,64,0,455000
1687000210,2014-07-25,3,2.5,2497,4400,2.0,0,0,3,8,2497,0,2007,0,98001,47.2873,-122.283,2434,4400,7,0,275000
621049103,2014-07-09,3,1.5,1800,12196,1.0,0,0,4,7,1800,0,1966,0,98023,47.333,-122.345,1490,11730,48,0,305000
1321059052,2015-04-09,5,2.5,2570,61855,1.0,0,0,4,7,1470,1100,1981,0,98092,47.3013,-122.109,1990,49658,34,0,449000
2114700540,2014-10-21,3,2.5,1320,4320,1.0,0,0,3,6,660,660,1918,0,98106,47.5327,-122.347,1190,4200,96,0,366000
4307330180,2015-03-28,3,2.5,1670,5090,2.0,0,0,3,7,1670,0,2003,0,98056,47.4799,-122.18,2560,4851,12,0,348000
114100304,2014-12-03,4,2.5,2800,21370,2.0,0,0,3,8,2800,0,2003,0,98028,47.776,-122.246,1880,9336,11,0,515000
7501000220,2014-06-20,4,2.5,3360,11548,2.0,0,0,3,9,3360,0,1988,0,98033,47.6534,-122.182,3400,14091,26,0,950000
8562901910,2014-07-30,3,2.5,2590,21494,2.0,0,0,4,8,2590,0,1991,0,98074,47.6139,-122.061,2590,10720,23,0,815000
1442800150,2015-01-20,3,3.0,1530,2132,2.0,0,0,3,8,1530,0,1993,0,98038,47.3746,-122.056,1530,3384,22,0,199950
3715500220,2014-06-05,3,2.0,1330,8100,1.0,0,0,4,7,1330,0,1969,0,98034,47.7251,-122.175,1590,8100,45,0,386000
8647800150,2015-01-02,3,2.25,2160,7964,2.0,0,0,3,8,2160,0,1991,0,98042,47.3622,-122.074,2000,7964,24,0,273000
2508800220,2015-03-25,4,2.5,1830,6360,2.0,0,0,3,8,1830,0,1994,0,98031,47.4184,-122.18,1830,6596,21,0,284000
106000044,2014-08-26,3,1.0,1470,7930,1.0,0,0,3,7,1070,400,1950,0,98177,47.7013,-122.368,1440,8100,64,0,399950
5652601035,2015-01-15,3,1.75,1150,6423,1.0,0,0,3,5,590,560,1927,0,98115,47.6973,-122.297,1150,8367,88,0,285000
4142450490,2015-04-03,3,2.5,1790,6452,2.0,0,0,3,7,1790,0,2004,0,98038,47.3841,-122.042,1610,3600,11,0,315000
2788400090,2014-08-07,3,1.0,1700,7700,1.0,0,0,3,7,1120,580,1960,0,98168,47.5114,-122.318,1700,8800,54,0,250000
7524200330,2015-03-16,4,2.0,1630,7618,1.5,0,0,3,7,1630,0,1967,0,98198,47.3658,-122.317,1320,8774,48,0,290000
9359300220,2014-06-23,4,2.5,3420,30410,2.0,0,0,3,9,3420,0,1988,0,98077,47.7745,-122.088,2940,45916,26,0,725000
3840700455,2014-05-23,3,2.0,1650,9641,1.5,0,0,3,7,1650,0,1983,0,98034,47.7145,-122.231,1940,6701,31,0,410000
6790950150,2014-08-17,4,2.5,2810,52062,1.5,0,0,4,9,2810,0,1988,0,98075,47.5941,-122.029,3330,49783,26,0,855000
3303950760,2014-07-28,4,2.5,2710,8127,2.0,0,0,3,8,2710,0,1994,0,98038,47.379,-122.032,2520,8436,20,0,399900
2600000210,2014-06-11,4,2.5,3320,11901,2.0,0,0,5,9,2650,670,1977,0,98006,47.554,-122.16,2700,11114,37,0,852600
2341300115,2014-08-08,2,1.0,720,6321,1.0,0,0,3,6,720,0,1940,0,98118,47.551,-122.289,920,5684,74,0,235000
8655900100,2014-08-07,2,1.0,930,12724,1.0,0,0,4,6,930,0,1912,0,98014,47.6567,-121.909,1240,21828,102,0,230950
4345000210,2015-03-30,3,2.25,1490,8722,2.0,0,0,3,7,1490,0,1997,0,98030,47.3648,-122.185,1510,8061,18,0,230000
8929000330,2014-07-29,3,2.5,1690,1609,2.0,0,0,3,8,1150,540,2014,0,98029,47.5521,-121.998,1690,1860,0,0,404763
6700390150,2014-09-23,3,2.5,1720,3407,2.0,0,0,3,7,1720,0,1992,0,98031,47.4034,-122.188,1720,3407,22,0,245000
1645000100,2015-01-29,3,1.5,1140,8500,1.0,0,0,4,7,1140,0,1964,0,98022,47.2093,-122.005,1600,8500,51,0,188000
8078350100,2014-12-04,4,2.5,2280,7219,2.0,0,0,4,8,2280,0,1987,0,98029,47.5719,-122.021,2240,7471,27,0,626100
6430500008,2015-03-02,3,1.0,1100,4080,1.0,0,0,4,7,900,200,1929,0,98103,47.6872,-122.351,1170,4080,86,0,428750
3902300100,2014-05-12,4,2.25,1800,8623,1.0,0,0,4,8,1360,440,1980,0,98033,47.692,-122.184,2370,8623,34,0,522000
2193330090,2015-03-11,4,2.5,2500,8434,2.0,0,0,4,8,2500,0,1988,0,98052,47.6915,-122.101,1900,8131,27,0,684000
3524039202,2015-04-20,3,2.25,2950,7232,1.0,0,2,3,8,1520,1430,1983,0,98136,47.5257,-122.382,2130,7140,32,0,1070000
59000201,2015-05-05,1,1.0,1940,6300,1.0,0,3,3,8,1940,0,1963,0,98116,47.5782,-122.4,2560,6300,52,0,611206
1782000085,2014-09-15,2,1.0,1280,5250,1.0,0,0,4,7,1140,140,1942,0,98126,47.5258,-122.377,1050,5250,72,0,350000
3121500150,2015-04-23,4,2.5,3800,22029,2.0,0,0,3,9,3800,0,1993,0,98053,47.6734,-122.026,3170,24979,22,0,894000
5207200360,2014-09-03,2,1.0,930,5368,1.0,0,0,4,7,930,0,1953,0,98115,47.6952,-122.275,1770,6000,61,0,420000
2570500230,2014-05-29,5,2.0,1930,9747,1.0,0,0,4,7,1020,910,1962,0,98028,47.7743,-122.235,2040,9370,52,0,400000
2481600110,2014-05-25,3,3.0,2980,28000,1.0,0,0,3,10,1820,1160,1981,0,98052,47.7318,-122.139,2570,28500,33,0,675000
5104520150,2014-05-20,4,2.5,2800,8494,2.0,0,0,3,8,2800,0,2004,0,98038,47.3521,-122.009,3740,8494,10,0,426000
7504110760,2014-06-27,4,2.25,3190,11597,2.0,0,0,3,10,2300,890,1984,0,98074,47.6323,-122.039,2990,10679,30,0,750000
3649100276,2014-06-09,3,1.75,1710,10800,1.0,0,0,4,7,1710,0,1958,0,98028,47.7391,-122.241,1890,10800,56,0,368000
4302700559,2015-03-27,3,1.0,1980,6450,1.0,0,0,4,6,1120,860,1950,0,98106,47.5291,-122.356,1180,5160,65,0,342000
2883200961,2014-06-05,3,1.75,1910,4800,1.0,0,0,3,7,1080,830,1959,0,98103,47.6844,-122.332,1750,4800,55,0,700000
2767601280,2014-07-22,6,3.75,3160,5000,2.0,0,0,3,8,3160,0,1989,0,98107,47.6748,-122.384,1740,5000,25,0,848750
625049274,2015-03-03,3,2.0,1590,5200,1.0,0,0,3,7,1320,270,1939,0,98103,47.6864,-122.341,1620,5150,76,0,720000
686400210,2014-09-22,4,2.25,1890,8549,1.0,0,0,3,8,1890,0,1967,0,98008,47.6328,-122.117,1940,7210,47,0,525000
121059038,2015-03-24,3,2.75,2500,35245,1.0,0,0,3,7,1580,920,2000,0,98042,47.3414,-122.117,2060,153766,15,0,397900
3649100264,2014-08-15,3,2.0,1740,18000,1.0,0,0,3,7,1230,510,1989,0,98028,47.7397,-122.242,1740,11250,25,0,405000
6743700015,2015-01-28,3,2.0,1080,11856,1.0,0,0,5,7,1080,0,1986,0,98033,47.6955,-122.175,1220,9247,29,0,392800
217500015,2015-02-24,3,1.5,1730,7800,1.0,0,0,3,7,1330,400,1958,0,98133,47.7365,-122.337,1780,8309,57,0,394999
8691500410,2014-06-19,3,2.5,2480,6112,2.0,0,0,3,7,2480,0,2004,0,98058,47.4387,-122.114,3220,6727,10,0,340000
9828702667,2014-05-19,3,2.25,1450,1445,2.0,0,0,3,7,980,470,2005,0,98122,47.6184,-122.301,1510,1370,9,0,482500
2597531110,2014-09-09,4,2.5,2750,10159,2.0,0,0,3,10,2750,0,1991,0,98006,47.5426,-122.135,3160,10159,23,0,812500
1126049095,2014-09-26,3,2.5,2820,10208,1.0,0,1,4,8,1410,1410,1954,0,98028,47.7609,-122.26,1540,10684,60,0,450000
126049100,2014-11-04,3,1.75,1830,27468,1.0,0,0,3,7,1830,0,1954,0,98028,47.7754,-122.233,1860,10180,60,0,398000
1724069060,2015-05-07,2,3.25,1550,1767,3.0,1,3,3,8,1550,0,2006,0,98075,47.5684,-122.06,2710,3444,9,0,1080000
9530101385,2014-10-14,2,2.0,1640,3021,1.0,0,2,3,7,840,800,1959,0,98107,47.666,-122.358,1780,4500,55,0,540000
7243500015,2014-10-03,4,2.0,1720,5472,1.0,0,0,3,6,860,860,1923,0,98118,47.5299,-122.288,1720,5670,91,0,275000
1498303700,2014-08-22,5,2.0,2880,12000,2.0,0,0,3,8,2880,0,1921,0,98144,47.5861,-122.295,1720,5000,93,0,780000
3352400325,2014-07-24,3,1.5,1220,8345,1.5,0,0,3,7,1220,0,1931,0,98178,47.5038,-122.266,1880,10169,83,0,225000
8021700495,2014-07-22,3,3.0,1560,2250,2.0,0,0,3,9,1560,0,2009,0,98103,47.6929,-122.333,1610,4500,5,0,503045
9406500530,2014-09-12,2,2.0,1090,1357,2.0,0,0,3,7,1090,0,1990,0,98028,47.7526,-122.244,1078,1318,24,0,249000
9468200100,2014-07-10,4,1.0,1140,5940,1.0,0,2,3,7,1140,0,1916,0,98103,47.6795,-122.354,1630,4000,98,0,569950
3179100482,2015-01-26,2,2.25,1040,1377,2.0,0,0,3,8,1040,0,2003,0,98105,47.6692,-122.279,1264,1892,12,0,450000
5035300650,2014-06-03,4,2.0,2580,6000,1.0,0,0,5,9,1300,1280,1950,0,98199,47.6514,-122.413,2300,6200,64,0,1100000
6431000015,2014-05-30,4,2.5,2310,3570,1.5,0,0,3,7,1490,820,1927,2014,98103,47.6889,-122.347,1580,3060,87,0,700000
5366200210,2014-08-19,3,2.5,1590,4094,2.0,0,0,3,7,1590,0,1991,0,98122,47.61,-122.293,1940,3924,23,0,454000
9512501450,2015-04-29,3,1.75,1270,9170,1.0,0,0,3,7,1270,0,1969,0,98052,47.6706,-122.151,1700,8500,46,0,555000
8651411460,2015-01-06,3,1.5,1240,5200,1.0,0,0,5,6,1240,0,1970,0,98042,47.3683,-122.079,1060,5200,45,0,214000
8078380230,2014-08-08,3,2.5,2210,8622,2.0,0,0,3,8,2210,0,1988,0,98029,47.5715,-122.02,2340,7192,26,0,590000
1523069096,2014-08-11,3,1.75,2340,51836,1.5,0,0,3,8,1510,830,1978,0,98027,47.4846,-122.035,2060,77536,36,0,459900
7893203480,2015-05-12,3,1.5,1420,5000,1.0,0,0,3,7,920,500,1987,0,98198,47.4192,-122.33,1400,7500,28,0,205000
7795810110,2015-05-12,3,1.75,1430,9857,1.0,0,2,4,7,1140,290,1980,0,98045,47.4964,-121.771,1310,9880,35,0,390000
191100410,2014-06-20,3,2.75,2470,10125,2.0,0,0,3,8,2470,0,1960,2012,98040,47.5651,-122.223,2290,10125,54,2,970500
6151800330,2015-04-21,3,2.5,2390,15084,2.0,0,0,3,8,2390,0,2000,0,98010,47.3389,-122.048,1850,17494,15,0,790000
1771100360,2014-07-07,3,1.0,1120,10576,1.0,0,0,4,7,1120,0,1969,0,98077,47.7575,-122.072,1300,10000,45,0,320000
1556200265,2014-07-23,3,2.25,2700,4025,2.0,0,0,4,8,1760,940,1907,0,98122,47.6074,-122.294,1580,4025,107,0,552500
6742700210,2014-11-19,3,3.0,3490,4500,2.5,0,0,3,9,3170,320,1924,0,98102,47.6394,-122.321,2840,4050,90,0,1050000
1423800210,2014-09-23,3,1.0,1640,7187,1.0,0,0,3,7,1640,0,1966,0,98058,47.455,-122.182,1340,8346,48,0,230000
2125049131,2014-07-29,3,1.75,1620,5500,1.0,0,0,3,7,1110,510,1950,0,98112,47.6393,-122.308,2100,6500,64,0,680000
5318101765,2014-06-02,3,1.75,1670,5400,2.0,0,0,5,8,1670,0,1912,0,98112,47.635,-122.284,2100,5400,102,0,985000
6624300110,2014-06-23,4,2.5,1870,7471,2.0,0,0,3,8,1870,0,1990,0,98055,47.4314,-122.204,2020,8912,24,0,375000
5160700035,2015-04-22,2,1.5,1300,4000,1.5,0,0,4,6,1300,0,1900,0,98144,47.5937,-122.301,1480,4000,115,0,431000
1472800220,2014-09-09,3,2.5,2190,17108,2.0,0,0,3,8,2190,0,1991,0,98019,47.7321,-121.964,2400,14040,23,0,463000
3755000090,2014-10-06,3,1.75,1320,10500,1.0,0,0,3,7,1320,0,1966,0,98034,47.7267,-122.226,1310,10500,48,0,350000
259601010,2015-04-14,3,1.0,1250,7200,1.0,0,0,3,7,1250,0,1964,0,98008,47.6342,-122.12,1430,7400,51,0,485000
7939000090,2014-09-29,4,1.75,2040,15000,1.0,0,0,4,7,1360,680,1967,0,98092,47.3107,-122.189,2310,15000,47,0,355000
2675600025,2015-03-27,3,1.75,2140,7280,1.0,0,0,3,7,1070,1070,1910,0,98117,47.6993,-122.377,2280,8400,105,0,603500
5700000975,2014-08-19,5,1.75,2510,6000,1.5,0,0,5,8,2010,500,1920,0,98144,47.5798,-122.292,2240,5000,94,0,860000
9407150360,2015-03-06,5,2.5,2200,6250,2.0,0,0,3,7,2200,0,1996,0,98038,47.3675,-122.021,1850,6091,19,0,259875
8146300015,2014-07-16,4,2.5,2170,8680,1.0,0,0,3,7,1220,950,1959,0,98004,47.6078,-122.192,2010,8680,55,0,685000
9406570300,2014-09-30,4,2.5,2980,8786,2.0,0,0,3,8,2980,0,2003,0,98038,47.378,-122.03,2980,6718,11,0,382500
7518500301,2015-03-01,3,1.0,1180,2250,1.5,0,0,3,7,1180,0,1902,0,98117,47.6779,-122.377,1320,5100,113,0,490000
3739500096,2015-05-05,3,2.0,1540,6000,1.0,0,0,4,6,1540,0,1953,0,98155,47.7372,-122.307,1490,8213,62,0,430000
267020090,2014-08-18,5,2.5,3110,15783,1.0,0,0,3,8,1720,1390,1974,0,98052,47.6301,-122.103,2550,12220,40,0,580000
534000195,2014-11-13,3,1.75,1370,6700,1.0,0,0,3,8,1370,0,1940,2012,98117,47.6982,-122.362,1180,6694,74,2,510000
5469502700,2014-05-08,5,2.25,2440,20828,1.5,0,0,4,8,2440,0,1975,0,98042,47.3762,-122.158,2670,14472,39,0,489990
7010700110,2014-09-16,3,2.25,1760,1800,2.0,0,0,3,7,1330,430,1983,0,98199,47.6579,-122.394,1150,4575,31,0,440000
8106300090,2015-04-28,3,2.5,2810,4984,1.0,0,0,3,9,1750,1060,2006,0,98055,47.4461,-122.209,2810,5711,9,0,479950
225069013,2014-06-23,4,2.5,2500,206474,1.0,0,0,3,10,2500,0,1997,0,98053,47.6778,-121.994,3680,208652,17,0,806000
1685800100,2014-06-24,4,2.5,3220,22588,2.0,0,0,3,10,3220,0,1996,0,98077,47.7311,-122.055,3220,22922,18,0,875000
293800870,2014-09-11,3,2.5,2880,36820,2.0,0,0,3,10,2880,0,1992,0,98077,47.766,-122.044,3190,36820,22,0,710800
7852190580,2015-02-10,3,2.5,2700,6037,2.0,0,0,3,8,2700,0,2004,0,98065,47.5376,-121.879,2740,6054,11,0,565000
5636000210,2015-02-23,5,3.0,2680,9624,2.0,0,0,3,7,1870,810,1995,0,98010,47.3279,-122.006,1860,9921,20,0,359999
1623301185,2015-01-23,3,1.75,1780,4500,1.0,0,0,4,7,920,860,1922,0,98117,47.6827,-122.362,1360,4000,93,0,625000
3260810590,2014-09-12,3,2.5,2240,7565,2.0,0,0,3,8,2240,0,1999,0,98003,47.3485,-122.301,2190,8254,15,0,349950
8589100090,2014-06-17,4,2.0,1610,9600,1.0,0,0,5,7,1610,0,1967,0,98056,47.5327,-122.186,1450,9600,47,0,415000
7579200767,2014-11-05,2,2.0,1440,1170,2.0,0,0,3,9,960,480,2004,0,98116,47.5592,-122.385,1440,1350,10,0,435000
623049273,2014-11-21,3,1.75,1550,9060,2.0,0,0,3,7,1550,0,1948,1979,98146,47.5093,-122.345,1080,7620,66,35,225000
1186000035,2014-05-12,3,1.75,1720,5000,1.0,0,0,3,9,1720,0,1954,2014,98122,47.6157,-122.29,2120,4188,60,0,770000
2228900191,2015-01-06,3,1.75,1740,10800,1.0,0,0,3,7,1740,0,1959,0,98133,47.7717,-122.351,1810,7735,56,0,340000
2597450120,2015-03-12,5,2.75,3280,12673,1.0,0,0,4,9,2050,1230,1981,0,98006,47.5504,-122.146,3060,12847,34,0,965000
3339400515,2015-01-13,3,2.75,2216,31215,1.0,0,0,3,9,2216,0,1968,2005,98092,47.3164,-122.199,2216,30048,47,10,667000
1221000395,2014-05-07,1,1.0,1100,4373,1.0,0,0,2,6,820,280,1947,0,98166,47.4653,-122.338,1100,7500,67,0,250000
1526300015,2014-06-12,3,1.0,1180,11862,1.0,0,0,4,7,1180,0,1948,0,98177,47.7153,-122.363,1540,8100,66,0,397990
6163901772,2014-09-18,3,1.75,2020,10031,1.0,0,0,5,7,1370,650,1952,0,98155,47.7487,-122.319,1500,8456,62,0,535000
1180007005,2014-06-25,3,1.5,1150,8450,1.0,0,0,4,6,1150,0,1951,0,98178,47.4927,-122.224,1160,6800,63,0,265950
5420300210,2014-10-07,3,1.75,2090,7461,1.0,0,0,3,6,1200,890,1986,0,98030,47.3764,-122.184,1420,7462,28,0,258000
476000331,2014-12-02,3,2.5,1300,1187,3.0,0,0,3,8,1300,0,2005,0,98107,47.6704,-122.391,1320,1194,9,0,505500
2558700090,2014-05-06,5,2.5,2240,7770,1.0,0,0,3,7,1340,900,1978,0,98034,47.7198,-122.171,1820,7770,36,0,455000
4151800410,2014-10-31,5,3.25,3540,5971,1.0,0,2,3,10,2000,1540,2005,0,98033,47.6643,-122.202,2820,6029,9,0,1350000
3586501075,2015-01-09,4,2.25,2840,31720,1.0,0,0,3,8,1780,1060,1958,0,98177,47.7505,-122.375,2290,29577,57,0,600000
4136870110,2015-02-05,4,2.5,2080,7047,2.0,0,0,3,8,2080,0,1996,0,98092,47.2627,-122.215,2580,7227,19,0,329800
6623400090,2015-04-21,2,1.0,1550,38449,1.0,0,0,3,6,1550,0,1947,0,98055,47.4315,-122.199,1188,25875,68,0,222000
1560800150,2015-04-05,4,2.5,1900,9240,1.0,0,0,3,7,1900,0,1962,0,98007,47.6167,-122.137,2040,8052,53,0,450000
2770605548,2014-12-18,3,3.5,2760,4500,2.0,0,0,3,9,2120,640,2004,0,98119,47.6529,-122.372,1950,6000,10,0,952000
2023700040,2014-07-23,4,2.0,1410,4480,1.5,0,0,3,8,1410,0,1927,0,98109,47.6385,-122.344,1240,3400,87,0,625000
1164000040,2015-03-12,2,1.0,1240,11393,1.0,0,0,4,7,1240,0,1960,0,98030,47.3714,-122.207,1660,11393,55,0,226800
7135520650,2014-12-12,5,4.25,4420,13497,2.0,0,0,3,11,3510,910,2000,0,98059,47.5262,-122.143,4220,12015,14,0,1210000
3528400180,2014-10-03,4,2.75,3390,16153,1.0,0,0,4,7,1970,1420,1961,0,98031,47.3954,-122.184,2530,8495,53,0,350000
7820000015,2015-03-12,3,1.75,1400,8640,1.0,0,0,3,7,1400,0,1962,0,98011,47.7659,-122.204,1630,8640,53,0,395000
1105000229,2014-09-19,5,3.0,2110,5260,2.0,0,0,3,7,1670,440,2002,0,98118,47.5449,-122.272,2110,5260,12,0,285000
3625059166,2015-01-07,3,1.0,1310,18135,1.0,0,0,3,7,1310,0,1948,0,98008,47.6065,-122.113,2150,18135,67,0,553000
8108600442,2015-05-05,3,1.0,1270,16800,1.0,0,0,4,7,1270,0,1957,0,98188,47.4599,-122.276,1700,10200,58,0,254000
8143600015,2014-08-26,2,1.5,2060,10880,1.0,0,0,3,6,1190,870,1924,0,98106,47.515,-122.362,1430,8781,90,0,348140
8731900790,2014-06-26,4,2.75,2530,7350,1.0,0,0,5,8,1280,1250,1977,0,98023,47.313,-122.374,2280,7350,37,0,354950
6079500230,2014-06-12,3,2.75,1900,6400,1.0,0,0,5,7,1410,490,1942,0,98105,47.6697,-122.281,1350,6400,72,0,706000
7853302370,2014-05-05,4,2.5,2910,6479,2.0,0,0,3,7,2910,0,2006,0,98065,47.5402,-121.887,2320,5178,8,0,499000
122069107,2014-12-04,3,1.5,1900,43186,1.5,0,0,4,7,1300,600,1971,0,98038,47.4199,-121.99,2080,108028,43,0,427500
4204400175,2015-02-17,5,3.5,2880,10000,2.0,0,3,3,8,1980,900,1991,0,98055,47.4874,-122.223,2120,9535,24,0,439000
2896310120,2014-11-17,4,2.5,2820,25995,2.0,0,0,3,9,2820,0,1998,0,98010,47.3415,-122.029,3330,27653,16,0,545000
4083301380,2014-10-17,3,1.0,1620,4774,1.5,0,0,3,7,1620,0,1920,0,98103,47.659,-122.339,1880,4560,94,0,842000
1332000100,2014-12-10,4,2.5,3320,38043,2.0,0,0,3,9,3320,0,1997,0,98053,47.6504,-122.004,3170,42621,17,0,685000
3622069122,2014-09-03,4,3.5,3770,47480,2.0,0,0,3,9,3770,0,2003,0,98010,47.3552,-121.99,3380,42689,11,0,665000
6052401215,2014-06-09,2,1.0,1200,9000,1.0,0,2,5,6,1200,0,1917,0,98198,47.4039,-122.323,1660,9000,97,0,255000
7010700245,2014-12-31,5,2.25,2130,4360,1.0,0,2,3,8,1240,890,1959,0,98199,47.6586,-122.395,1830,5000,55,0,565000
1311100490,2015-02-25,5,1.75,1950,8720,1.0,0,0,3,7,1050,900,1962,0,98001,47.3381,-122.289,1660,8030,53,0,274000
9510900360,2014-05-09,3,2.0,1920,8075,1.0,0,0,4,7,1510,410,1969,0,98023,47.3092,-122.375,1920,7826,45,0,260000
8679600150,2014-05-07,4,2.0,2510,13695,1.0,0,0,4,7,1280,1230,1961,2001,98033,47.7005,-122.174,1220,12500,53,13,581000
7203600040,2014-07-25,3,1.5,1990,5978,1.5,1,4,4,7,1990,0,1926,0,98198,47.3449,-122.329,2100,6221,88,0,625000
2212900180,2014-12-29,3,1.0,1230,9720,1.0,0,0,5,7,1230,0,1969,0,98042,47.3266,-122.138,1230,9720,45,0,220000
2124079010,2014-10-28,3,2.25,3190,324086,2.0,0,2,3,9,3190,0,1982,0,98024,47.5477,-121.93,3190,217800,32,0,765000
2424059052,2014-07-10,6,4.25,5720,10213,2.0,0,0,3,10,4170,1550,2004,0,98006,47.5464,-122.116,4300,10224,10,0,1330000
6746700615,2015-03-18,8,2.5,2280,3000,1.5,0,0,3,7,1210,1070,1911,0,98105,47.6675,-122.316,1610,3000,104,0,700000
3298300530,2014-09-24,4,1.0,1550,7260,1.0,0,0,4,6,1550,0,1959,0,98008,47.6229,-122.121,1210,7260,55,0,351000
8929000360,2014-08-05,3,2.5,1690,1613,2.0,0,0,3,8,1150,540,2014,0,98029,47.5524,-121.998,1690,1619,0,0,413565
2291400236,2014-06-12,3,3.25,1651,1779,2.0,0,0,3,8,1341,310,2008,0,98133,47.7076,-122.346,1650,2908,6,0,363000
6445800120,2015-04-04,4,1.75,2260,41236,1.0,0,0,4,8,1690,570,1962,0,98029,47.5528,-122.034,3080,30240,53,0,679000
8682261010,2014-09-10,2,1.75,1510,4555,1.0,0,0,3,8,1510,0,2005,0,98053,47.7136,-122.031,1640,4500,9,0,473000
8045000180,2015-04-21,3,2.0,1490,7431,1.0,0,0,4,7,1490,0,1966,0,98052,47.6697,-122.162,1700,7725,49,0,585888
9475700220,2014-06-26,4,2.5,2220,4652,2.0,0,0,3,7,2220,0,2001,0,98059,47.4902,-122.154,1840,4500,13,0,405000
3222049055,2015-01-16,3,1.75,2800,19386,1.0,1,4,3,8,1400,1400,1965,0,98198,47.3554,-122.324,3270,31450,50,0,650000
1222069133,2015-02-24,4,2.5,2210,213008,1.0,0,0,4,7,1210,1000,1975,0,98038,47.4039,-121.98,2270,52707,40,0,415000
9165100230,2014-12-22,3,2.0,2150,3880,1.0,0,0,3,8,1080,1070,1951,0,98117,47.6814,-122.392,2130,4000,63,0,575000
8091411120,2014-07-17,3,2.25,1400,7205,1.0,0,0,3,7,1140,260,1985,0,98030,47.349,-122.166,1970,7252,29,0,220000
1777600230,2014-05-06,4,3.0,2450,10117,1.0,0,0,5,8,1580,870,1967,0,98006,47.5694,-122.132,2530,10125,47,0,610000
5101400862,2014-05-12,3,1.0,980,6380,1.0,0,0,3,7,760,220,1941,0,98115,47.692,-122.308,1390,6380,73,0,499950
